customer_id,months_subscribed,monthly_fee,total_spend,plan_type,payment_method,paperless_billing,is_senior,has_partner,has_dependents,addon_services,logins_30d,features_used,open_tickets_30d,days_since_last_interaction,usage_change_pct,snapshot_date,churn_30d
9938-ZREHM,37,72.1,2658.4,annual,Mailed check,0,0,1,0,3,8,3,1,0,-5.4,2024-11-18,0
1429-UYJSV,12,19.7,260.9,annual,Mailed check,0,0,0,0,0,14,6,1,7,42.4,2024-11-18,0
8043-PNYSD,63,19.55,1245.6,biennial,Mailed check,0,0,1,1,0,2,9,0,16,15.8,2024-11-18,0
8035-PWSEV,6,89.25,487.05,monthly,Electronic check,1,0,0,0,3,11,4,2,19,-27.7,2024-11-18,0
5146-CBVOE,16,75.1,1212.85,monthly,Bank transfer (automatic),0,0,0,0,1,29,9,1,8,15.9,2024-11-18,0
9258-CNWAC,71,113.65,8166.8,biennial,Credit card (automatic),0,0,1,1,6,21,7,0,10,45.8,2024-11-18,0
2466-NEJOJ,8,19.65,169.75,monthly,Credit card (automatic),0,0,1,1,0,18,7,1,7,20.2,2024-11-18,0
2359-KLTEK,41,94.9,3848.0,monthly,Bank transfer (automatic),1,0,1,1,3,8,6,0,5,8.4,2024-11-18,0
6734-GMPVK,5,105.3,550.6,monthly,Electronic check,0,0,0,0,4,15,7,0,0,-8.5,2024-11-18,0
1722-LDZJS,53,20.2,1068.15,annual,Credit card (automatic),0,0,1,1,0,7,9,1,37,-2.9,2024-11-18,0
2272-WUSPA,72,110.75,7751.7,biennial,Electronic check,1,0,1,0,5,13,6,1,14,-30.6,2024-11-18,0
8780-IHCRN,63,24.65,1574.5,biennial,Credit card (automatic),0,0,1,1,0,17,3,0,9,35.2,2024-11-19,0
9233-PSYHO,45,100.15,4459.8,annual,Bank transfer (automatic),1,1,0,0,3,18,7,0,8,-7.9,2024-11-19,0
2274-XUATA,72,63.1,4685.55,biennial,Bank transfer (automatic),1,1,1,0,6,20,6,0,6,46.5,2024-11-19,0
4452-ROHMO,15,19.6,331.6,biennial,Mailed check,0,0,0,0,0,17,5,0,0,12.6,2024-11-19,0
4097-YODCF,34,103.8,3470.8,annual,Electronic check,1,0,0,1,4,14,6,1,5,9.4,2024-11-19,0
3474-BAFSJ,57,57.5,3265.95,biennial,Bank transfer (automatic),1,0,1,0,5,14,4,0,17,41.6,2024-11-19,0
1934-MKPXS,33,20.1,620.55,annual,Credit card (automatic),0,0,1,1,0,11,6,0,8,-25.3,2024-11-19,0
7542-CYDDM,18,20.05,358.5,monthly,Mailed check,0,0,0,0,0,0,8,1,14,3.8,2024-11-19,0
1171-TYKUR,47,25.4,1139.2,monthly,Electronic check,0,0,1,0,0,11,1,0,0,7.4,2024-11-19,0
0128-MKWSG,26,45.8,1147.0,monthly,Mailed check,0,0,0,1,3,9,2,0,4,-14.2,2024-11-19,0
4759-PXTAN,59,80.1,4693.2,annual,Electronic check,1,0,1,0,4,24,6,1,7,-24.4,2024-11-19,0
4983-CCWMC,3,69.6,207.4,monthly,Mailed check,1,0,0,0,0,22,8,1,8,-10.1,2024-11-19,0
5125-CNDSP,63,40.6,2588.95,annual,Bank transfer (automatic),1,0,0,1,3,1,4,2,10,-0.6,2024-11-19,0
8097-OMULG,59,76.75,4541.9,annual,Credit card (automatic),0,0,1,1,5,2,8,2,2,2.7,2024-11-19,0
0867-LDTTC,5,75.15,392.65,monthly,Bank transfer (automatic),0,0,0,0,4,8,7,2,0,-54.1,2024-11-19,0
4931-TRZWN,13,71.95,923.85,monthly,Electronic check,1,0,0,0,3,19,7,2,20,-30.2,2024-11-19,0
0704-VCUMB,61,20.25,1278.8,biennial,Credit card (automatic),0,0,1,0,0,10,8,0,4,19.2,2024-11-19,0
7131-ZQZNK,60,59.85,3590.2,biennial,Credit card (automatic),0,0,1,1,5,6,5,0,0,33.2,2024-11-19,0
3345-PBBFH,8,49.55,393.45,monthly,Bank transfer (automatic),1,0,1,0,1,7,1,3,11,21.0,2024-11-20,0
1038-RQOST,19,20.6,414.95,monthly,Mailed check,0,0,1,1,0,12,2,0,4,-17.5,2024-11-20,0
1552-CZCLL,55,20.0,1087.25,monthly,Credit card (automatic),0,0,1,1,0,18,6,0,2,-30.9,2024-11-20,0
5519-TEEUH,33,20.15,682.15,annual,Mailed check,1,0,0,1,0,20,6,1,3,10.9,2024-11-20,0
8671-KKKOS,46,45.55,2062.15,monthly,Electronic check,0,0,1,0,3,3,8,0,17,-8.3,2024-11-20,0
6704-UTUKK,29,45.9,1332.4,monthly,Electronic check,1,0,1,0,2,13,9,0,18,-19.9,2024-11-20,0
6723-CEGQI,65,45.25,2933.95,biennial,Mailed check,0,0,0,1,3,11,6,1,15,-10.0,2024-11-20,0
8250-ZNGGW,5,59.9,287.85,monthly,Credit card (automatic),0,1,0,0,3,15,3,0,0,4.5,2024-11-20,0
2790-XUYMV,71,85.45,6028.95,annual,Credit card (automatic),1,0,0,1,2,5,0,0,7,12.1,2024-11-20,0
8731-WBBMB,26,81.9,2078.55,monthly,Bank transfer (automatic),0,0,1,0,5,18,3,0,13,3.1,2024-11-20,0
5168-MSWXT,8,94.75,759.55,monthly,Electronic check,1,0,1,1,3,14,9,1,10,-42.5,2024-11-20,0
6352-GIGGQ,67,88.8,5903.15,annual,Bank transfer (automatic),1,0,0,0,6,38,4,0,3,24.0,2024-11-20,0
6806-YDEUL,6,19.5,106.8,monthly,Bank transfer (automatic),0,1,0,0,0,2,3,1,12,7.4,2024-11-21,0
6478-HRRCZ,32,70.5,2201.75,annual,Mailed check,0,0,1,0,4,11,5,2,12,13.8,2024-11-21,0
2305-MRGLV,28,76.55,2065.4,monthly,Bank transfer (automatic),0,0,1,0,1,26,10,2,20,4.5,2024-11-21,0
3452-GWUIN,19,94.95,1760.25,monthly,Electronic check,1,1,1,0,2,15,7,1,8,44.9,2024-11-21,0
5803-NQJZO,72,67.8,4804.65,biennial,Bank transfer (automatic),1,0,1,0,4,31,7,0,15,14.3,2024-11-21,0
4316-XCSLJ,17,50.3,846.8,monthly,Mailed check,1,0,0,1,1,28,6,0,8,-15.0,2024-11-21,0
3841-NFECX,71,96.35,6766.95,biennial,Credit card (automatic),1,1,1,0,4,6,3,2,21,-1.3,2024-11-21,0
1965-DDBWU,16,89.05,1448.6,monthly,Credit card (automatic),1,0,0,0,2,8,8,0,21,-20.8,2024-11-21,1
6705-LNMDD,20,50.0,1003.05,monthly,Mailed check,0,0,0,0,1,15,5,0,5,25.2,2024-11-21,0
2088-IEBAU,68,88.15,6148.45,biennial,Electronic check,1,0,0,0,6,18,9,0,1,-24.4,2024-11-21,0
4742-TXUEX,47,19.3,890.5,biennial,Bank transfer (automatic),0,0,1,1,0,1,6,1,26,10.5,2024-11-21,0
5753-QQWPW,28,59.9,1654.7,annual,Electronic check,1,0,0,0,3,15,2,1,5,-7.6,2024-11-21,0
3055-MJDSB,9,24.6,190.1,monthly,Mailed check,1,0,0,0,0,14,7,0,0,34.6,2024-11-21,0
4724-WXVWF,48,95.4,4445.3,monthly,Electronic check,1,0,0,0,3,5,10,2,0,0.5,2024-11-21,0
8851-RAGOV,25,71.05,1837.7,monthly,Mailed check,1,0,1,0,4,29,7,0,11,-12.7,2024-11-21,0
2190-BCXEC,40,78.85,3126.85,monthly,Credit card (automatic),1,0,1,0,1,16,7,0,0,-4.4,2024-11-22,0
0939-EREMR,13,53.45,718.1,monthly,Mailed check,0,0,0,1,2,11,6,1,10,33.8,2024-11-22,0
4872-JCVCA,71,47.6,3377.8,biennial,Bank transfer (automatic),1,0,1,0,4,11,0,0,2,-14.1,2024-11-22,0
2252-NKNSI,52,85.15,4461.85,biennial,Mailed check,1,0,0,1,5,28,5,0,12,-15.4,2024-11-22,0
6161-ERDGD,71,85.45,6300.85,annual,Electronic check,0,0,1,1,5,14,6,0,9,1.5,2024-11-22,0
5640-CAXOA,30,40.35,1187.05,annual,Credit card (automatic),1,0,0,0,2,23,6,0,14,-24.0,2024-11-22,0
0178-SZBHO,47,87.2,4017.45,monthly,Electronic check,0,0,1,1,2,20,3,0,6,2.4,2024-11-22,0
4825-FUREZ,42,20.25,835.5,biennial,Electronic check,0,0,1,0,0,16,5,0,0,2.1,2024-11-22,0
3457-PQBYH,58,20.3,1160.75,biennial,Credit card (automatic),0,0,1,1,0,29,9,0,16,35.5,2024-11-22,0
9139-TWBAS,26,47.85,1190.5,annual,Bank transfer (automatic),0,0,1,0,4,4,5,1,26,14.3,2024-11-22,0
0928-XUTSN,13,80.5,1011.8,monthly,Electronic check,1,0,0,0,1,11,7,0,11,13.0,2024-11-22,0
8421-WZOOW,57,95.3,5567.45,monthly,Credit card (automatic),1,1,1,1,4,12,8,0,9,-13.6,2024-11-22,0
7878-RTCZG,1,19.9,19.9,monthly,Mailed check,0,0,0,0,0,21,5,0,14,-6.0,2024-11-22,0
4656-CAURT,69,23.95,1713.1,biennial,Bank transfer (automatic),0,0,0,0,0,27,10,1,25,18.6,2024-11-22,0
4323-OHFOW,70,105.55,7195.35,annual,Bank transfer (automatic),1,1,1,0,4,12,4,1,5,-11.9,2024-11-22,0
3955-JBZZM,20,78.8,1641.3,monthly,Electronic check,0,0,0,0,1,8,7,0,4,7.9,2024-11-22,0
0936-NQLJU,41,20.65,875.55,biennial,Credit card (automatic),0,0,1,0,0,16,2,1,5,5.0,2024-11-22,0
7021-XSNYE,7,49.65,305.55,biennial,Credit card (automatic),0,0,1,1,4,21,6,0,6,13.7,2024-11-22,0
2277-DJJDL,60,99.0,6017.9,monthly,Electronic check,1,1,1,0,3,18,9,0,5,21.3,2024-11-22,0
1179-INLAT,3,19.45,69.25,annual,Mailed check,1,0,0,0,0,21,2,1,0,5.4,2024-11-22,0
5019-GQVCR,43,84.85,3645.6,monthly,Electronic check,1,1,0,0,1,10,6,1,8,11.1,2024-11-23,0
8695-ARGXZ,34,75.55,2425.4,monthly,Electronic check,1,1,1,0,0,28,4,1,6,39.0,2024-11-23,0
6339-DKLMK,13,31.65,389.95,monthly,Electronic check,1,0,0,0,1,26,8,0,0,-2.3,2024-11-23,0
2439-QKJUL,5,20.25,109.8,monthly,Mailed check,0,0,0,0,0,3,6,0,12,16.9,2024-11-23,0
6481-LXPWL,56,36.1,1971.5,annual,Credit card (automatic),1,0,1,1,2,22,5,0,5,24.7,2024-11-23,0
4518-FZBSX,42,20.25,854.9,annual,Mailed check,0,0,1,1,0,30,5,3,32,29.5,2024-11-23,0
5393-HJZSM,32,76.3,2404.15,monthly,Bank transfer (automatic),0,0,1,1,5,19,6,1,7,-37.7,2024-11-23,0
4298-OYIFC,15,103.45,1539.8,monthly,Electronic check,1,0,1,0,4,16,8,0,11,8.7,2024-11-23,0
7216-KAOID,41,19.5,798.2,annual,Bank transfer (automatic),0,0,1,1,0,26,7,1,0,16.9,2024-11-23,0
7515-LODFU,69,20.3,1356.3,biennial,Credit card (automatic),0,1,0,0,0,14,7,1,20,5.9,2024-11-23,0
9028-LIHRP,71,100.2,7209.0,biennial,Credit card (automatic),0,0,1,1,5,12,5,4,13,42.8,2024-11-23,0
7061-OVMIM,30,19.55,608.5,annual,Bank transfer (automatic),0,0,1,1,0,19,8,0,10,6.8,2024-11-23,0
6745-JEFZB,35,91.5,3236.35,monthly,Credit card (automatic),1,0,1,0,2,27,7,0,8,-13.1,2024-11-23,0
0829-XXPLX,20,89.4,1871.15,monthly,Bank transfer (automatic),1,0,0,0,3,13,5,1,24,-7.0,2024-11-23,0
3938-YFPXD,72,84.3,5997.1,biennial,Credit card (automatic),0,0,0,0,5,3,10,4,16,-12.2,2024-11-23,0
3779-OSWCF,71,93.2,6506.15,biennial,Credit card (automatic),0,0,1,0,6,6,5,0,5,3.1,2024-11-23,0
0188-GWFLE,2,20.05,33.7,monthly,Mailed check,0,0,0,0,0,18,8,2,41,-13.4,2024-11-23,0
8189-HBVRW,53,90.8,4921.2,monthly,Electronic check,0,0,0,0,3,17,6,2,0,49.7,2024-11-24,0
9779-DPNEJ,22,80.15,1790.65,monthly,Electronic check,1,0,1,1,1,5,7,4,11,31.7,2024-11-24,0
3845-JHAMY,16,35.5,552.7,monthly,Credit card (automatic),1,0,1,1,1,18,9,0,21,18.0,2024-11-24,0
3146-MSEGF,72,88.05,6425.65,biennial,Credit card (automatic),1,1,1,1,6,22,4,0,11,10.6,2024-11-24,0
1656-DRSMG,63,109.85,7002.95,monthly,Credit card (automatic),1,0,0,0,5,16,2,0,9,-30.1,2024-11-24,0
4178-EGMON,70,88.0,5986.45,biennial,Credit card (automatic),1,0,1,0,3,16,6,2,16,2.3,2024-11-24,0
6425-JWTDV,48,19.25,855.1,biennial,Mailed check,0,0,1,0,0,17,3,0,6,-8.4,2024-11-24,0
6907-CQGPN,29,34.3,1004.75,monthly,Electronic check,0,0,0,0,2,16,5,1,6,-11.2,2024-11-24,0
8819-IMISP,31,80.45,2429.1,monthly,Electronic check,1,0,0,0,1,22,9,0,0,42.2,2024-11-24,0
6212-ATMLK,50,95.7,4729.75,monthly,Electronic check,1,0,0,0,2,19,5,0,8,19.8,2024-11-24,0
9220-ZNKJI,55,88.8,4805.3,biennial,Credit card (automatic),0,1,1,0,3,12,4,0,1,-13.0,2024-11-24,0
1956-YIFGE,22,100.05,2090.25,annual,Mailed check,1,0,1,1,4,14,9,1,22,21.3,2024-11-24,0
2362-IBOOY,36,84.75,3050.15,monthly,Electronic check,1,0,0,0,1,0,5,4,13,1.4,2024-11-24,1
6195-MELTI,57,54.65,3134.7,annual,Mailed check,1,0,0,0,2,29,8,0,0,-10.4,2024-11-24,0
4016-BJKTZ,25,108.9,2809.05,biennial,Electronic check,0,0,0,0,5,23,4,1,0,-37.1,2024-11-24,0
4018-PPNDW,61,24.1,1551.6,biennial,Mailed check,1,0,1,1,0,16,3,0,24,12.8,2024-11-24,0
5846-QFDFI,33,88.6,2888.7,monthly,Credit card (automatic),0,0,1,1,3,25,4,1,7,11.0,2024-11-25,0
1833-TCXKK,45,107.75,4882.8,monthly,Bank transfer (automatic),1,0,1,0,4,16,0,1,0,4.2,2024-11-25,0
1393-IMKZG,1,95.85,95.85,monthly,Electronic check,1,0,0,0,3,16,9,4,4,39.1,2024-11-25,0
5568-DMXZS,8,65.45,554.45,monthly,Electronic check,1,0,0,0,3,17,2,0,1,-43.9,2024-11-25,0
3295-YVUSR,2,72.6,154.3,monthly,Mailed check,1,1,0,0,0,21,4,0,19,-26.0,2024-11-25,0
5044-XDPYX,51,25.5,1281.25,biennial,Mailed check,0,0,1,0,0,15,1,0,19,-1.7,2024-11-25,0
0201-MIBOL,66,102.4,6471.85,biennial,Bank transfer (automatic),1,1,0,0,3,8,6,0,21,-46.3,2024-11-25,0
5127-BZENZ,56,65.2,3512.15,annual,Bank transfer (automatic),0,0,1,1,2,25,10,1,2,-63.2,2024-11-25,0
4544-RXFMG,8,43.45,345.5,annual,Mailed check,1,0,1,1,0,17,4,1,5,35.5,2024-11-25,0
7274-CGTOD,62,43.7,2618.3,biennial,Bank transfer (automatic),1,0,0,0,4,19,8,0,12,8.2,2024-11-25,0
3583-KRKMD,18,75.9,1373.05,monthly,Bank transfer (automatic),1,0,0,0,1,26,9,1,6,-11.5,2024-11-25,0
6797-UCJHZ,66,104.6,6819.45,annual,Credit card (automatic),0,1,1,0,4,22,4,3,12,1.0,2024-11-25,0
9927-DSWDF,22,104.6,2180.55,monthly,Electronic check,1,0,1,0,5,15,10,0,14,-17.8,2024-11-25,0
5429-LWCMV,12,89.15,1057.55,monthly,Electronic check,1,0,0,0,2,19,2,1,14,-59.8,2024-11-25,0
4393-OBCRR,3,20.25,71.2,annual,Mailed check,0,0,0,0,0,23,7,1,18,-7.8,2024-11-25,0
8809-XKHMD,72,100.55,7325.1,biennial,Bank transfer (automatic),1,0,1,0,4,18,8,1,10,30.8,2024-11-25,0
3884-UEBXB,67,36.15,2434.45,biennial,Bank transfer (automatic),0,0,1,1,2,15,6,0,8,-25.3,2024-11-26,0
7426-WEIJX,60,80.95,4859.1,monthly,Electronic check,1,1,1,1,1,12,4,0,17,-1.3,2024-11-26,0
2817-LVCPP,50,19.4,1023.95,biennial,Credit card (automatic),0,0,0,0,0,10,5,3,14,-30.0,2024-11-26,0
1816-FLZDK,1,29.15,29.15,monthly,Mailed check,0,0,0,0,1,8,7,0,23,-0.4,2024-11-26,0
1248-DYXUB,52,24.8,1229.1,biennial,Mailed check,0,0,1,1,0,16,2,2,5,14.8,2024-11-26,0
6061-GWWAV,41,70.2,2894.55,annual,Mailed check,0,0,0,1,4,20,7,2,1,10.2,2024-11-26,0
1820-TQVEV,1,69.55,69.55,monthly,Electronic check,1,0,0,0,0,13,0,0,19,37.1,2024-11-26,1
5269-NRGDP,42,73.15,3088.25,annual,Electronic check,0,0,1,1,4,5,6,1,0,27.9,2024-11-26,0
6603-YRDCJ,33,61.05,2018.4,biennial,Mailed check,1,0,1,0,3,12,2,1,15,-48.2,2024-11-26,0
1840-BIUOG,20,68.7,1416.2,annual,Electronic check,1,0,0,0,3,16,10,0,1,-28.2,2024-11-26,0
0023-UYUPN,50,25.2,1306.3,annual,Electronic check,0,1,1,0,0,2,5,0,8,2.9,2024-11-26,0
4054-CUMIA,18,20.25,401.95,monthly,Mailed check,1,0,1,1,0,4,9,1,0,-24.9,2024-11-26,0
3771-PZOBW,20,90.7,1781.35,monthly,Credit card (automatic),1,0,0,0,2,5,6,1,16,3.8,2024-11-27,0
7033-CLAMM,48,20.2,1027.25,biennial,Bank transfer (automatic),0,0,1,1,0,26,8,0,22,5.9,2024-11-27,0
7801-KICAO,18,74.15,1345.75,monthly,Electronic check,1,0,0,0,0,5,3,0,0,-7.4,2024-11-27,0
0531-XBKMM,66,65.7,4378.9,biennial,Bank transfer (automatic),0,0,0,1,3,16,9,0,7,37.0,2024-11-27,0
9227-UAQFT,16,19.75,284.35,biennial,Mailed check,0,0,0,0,0,22,1,1,0,45.4,2024-11-27,0
2960-NKRSO,24,85.95,2107.15,monthly,Electronic check,1,0,0,0,3,0,4,0,1,12.3,2024-11-27,0
2729-VNVAP,33,19.8,641.35,biennial,Credit card (automatic),0,0,1,1,0,24,6,0,8,-14.1,2024-11-27,0
5035-PGZXH,56,106.8,5914.4,annual,Electronic check,1,0,0,0,4,10,10,1,14,18.9,2024-11-27,0
7246-ZGQDF,1,54.5,54.5,monthly,Electronic check,0,0,0,1,2,25,3,1,4,32.1,2024-11-27,0
1568-BEKZM,70,90.05,6333.4,biennial,Credit card (automatic),0,1,1,0,6,30,8,0,0,19.6,2024-11-27,0
2085-BOJKI,17,96.65,1588.25,annual,Bank transfer (automatic),1,0,1,0,3,24,5,1,1,2.0,2024-11-27,0
9309-BZGNT,69,29.8,2134.3,annual,Credit card (automatic),1,1,1,0,1,18,2,0,17,-2.6,2024-11-27,0
3410-MHHUM,44,94.4,4295.35,annual,Electronic check,0,0,1,1,3,15,8,1,13,1.8,2024-11-28,0
9129-UXERG,18,103.6,1806.35,monthly,Credit card (automatic),1,1,0,0,4,9,10,1,13,23.9,2024-11-28,0
7912-SYRQT,7,75.1,552.95,monthly,Bank transfer (automatic),1,0,0,0,0,17,2,0,27,-25.5,2024-11-28,1
1257-SXUXQ,5,19.45,86.05,monthly,Mailed check,0,0,1,1,0,1,7,1,10,-30.0,2024-11-28,0
1536-YHDOE,17,62.1,1096.65,annual,Mailed check,1,0,1,1,2,19,6,1,10,4.4,2024-11-28,0
4086-ATNFV,34,60.8,2042.05,annual,Mailed check,1,0,1,1,3,16,4,2,3,-31.8,2024-11-28,0
0956-ACVZC,54,94.1,5060.9,annual,Credit card (automatic),1,0,0,0,3,7,1,1,9,-2.7,2024-11-28,0
9029-FEGVJ,32,79.3,2570.0,monthly,Mailed check,0,1,1,0,1,10,5,3,0,15.2,2024-11-28,0
1769-GRUIK,18,71.1,1247.75,monthly,Electronic check,1,0,0,0,0,15,5,0,24,-1.5,2024-11-28,0
0254-KCJGT,52,81.4,4354.45,annual,Credit card (automatic),1,0,1,0,5,19,4,0,18,2.7,2024-11-28,0
4581-LNWUM,13,49.15,649.4,monthly,Electronic check,0,0,0,0,3,11,6,0,7,32.2,2024-11-28,0
0689-NKYLF,13,83.2,1060.6,monthly,Electronic check,1,0,0,0,2,13,0,0,16,13.9,2024-11-28,1
9770-LXDBK,3,20.4,63.15,monthly,Mailed check,0,0,0,0,0,2,10,0,7,6.8,2024-11-29,0
7634-WSWDB,8,38.5,330.8,monthly,Electronic check,1,0,0,1,2,5,7,0,0,2.6,2024-11-29,0
7460-ITWWP,45,86.1,3861.45,monthly,Electronic check,1,1,1,0,2,16,6,1,3,-17.0,2024-11-29,0
5074-FBGHB,64,104.65,6889.8,annual,Credit card (automatic),1,0,0,0,4,0,1,0,17,-16.6,2024-11-29,0
3503-TYDAY,43,80.45,3398.9,monthly,Electronic check,0,0,1,0,1,23,9,2,2,17.1,2024-11-29,0
3038-PQIUY,38,66.15,2522.4,monthly,Bank transfer (automatic),1,0,0,0,3,10,7,0,13,-38.6,2024-11-29,0
6516-NKQBO,38,81.0,3084.9,biennial,Credit card (automatic),0,0,1,1,5,28,8,0,11,60.9,2024-11-29,0
6728-WYQBC,1,20.95,20.95,monthly,Bank transfer (automatic),0,0,0,0,0,10,10,0,13,-9.5,2024-11-29,0
5609-IMCGG,15,84.35,1302.65,monthly,Credit card (automatic),1,0,0,0,2,18,3,0,9,-4.1,2024-11-29,0
6188-UXBBR,38,20.25,814.75,annual,Credit card (automatic),1,0,1,0,0,17,8,0,11,5.3,2024-11-29,0
3721-WKIIL,27,19.6,561.15,biennial,Mailed check,1,0,0,0,0,27,5,0,0,-25.6,2024-11-29,0
0533-UCAAU,57,71.1,4140.1,annual,Credit card (automatic),1,1,1,0,3,22,7,1,0,-11.7,2024-11-29,0
7054-ENNGU,9,50.85,466.6,monthly,Mailed check,0,0,1,0,1,11,7,1,7,18.4,2024-11-29,0
2632-TACXW,62,23.65,1416.75,biennial,Bank transfer (automatic),0,0,1,0,0,12,2,1,25,-1.3,2024-11-30,0
7868-TMWMZ,60,110.0,6668.35,biennial,Bank transfer (automatic),1,1,1,0,6,8,9,0,19,-9.5,2024-11-30,0
3705-RHRFR,69,99.15,6875.35,biennial,Bank transfer (automatic),0,0,1,0,3,28,5,4,34,18.2,2024-11-30,0
6898-RBTLU,49,79.3,3902.45,biennial,Bank transfer (automatic),0,0,1,1,4,16,8,0,1,-4.6,2024-11-30,0
1810-MVMAI,30,67.6,2000.2,monthly,Electronic check,0,0,1,1,4,9,8,2,37,2.6,2024-11-30,0
2811-POVEX,23,88.45,2130.55,monthly,Bank transfer (automatic),1,1,1,1,3,15,5,0,0,-24.6,2024-11-30,0
6894-LFHLY,1,75.75,75.75,monthly,Electronic check,1,1,0,0,0,10,0,0,0,-20.7,2024-11-30,1
2907-ILJBN,11,20.6,233.9,annual,Mailed check,0,0,1,1,0,19,3,0,22,-23.8,2024-11-30,0
5170-PTRKA,49,35.8,1782.0,annual,Credit card (automatic),1,0,1,1,2,25,1,2,5,13.8,2024-11-30,0
7996-MHXLW,66,25.15,1683.6,biennial,Credit card (automatic),1,0,0,0,0,11,4,0,11,15.3,2024-11-30,0
4257-GAESD,6,45.0,298.7,monthly,Credit card (automatic),0,0,0,0,2,27,7,0,1,-3.9,2024-12-01,0
5275-PMFUT,72,64.8,4719.75,biennial,Credit card (automatic),1,0,1,1,6,18,8,1,30,21.4,2024-12-01,0
1591-NFNLQ,51,80.0,4242.35,monthly,Credit card (automatic),0,0,0,0,1,11,2,0,12,-5.2,2024-12-01,1
1265-ZFOSD,64,81.3,5129.3,biennial,Mailed check,1,0,1,0,5,20,5,1,0,5.4,2024-12-01,0
3662-FXJFO,54,20.5,1035.7,biennial,Mailed check,1,0,0,0,0,3,6,1,4,-46.2,2024-12-01,0
0701-RFGFI,49,95.4,4613.95,monthly,Bank transfer (automatic),1,0,1,1,2,17,0,0,6,44.8,2024-12-01,0
1043-UXOVO,71,113.15,7993.3,biennial,Credit card (automatic),1,0,0,0,6,14,4,0,5,33.8,2024-12-01,0
7407-SUJIZ,25,20.6,541.5,monthly,Mailed check,0,0,0,0,0,5,7,1,22,19.6,2024-12-01,0
7416-CKTEP,57,19.6,1134.25,biennial,Bank transfer (automatic),1,0,1,0,0,5,9,1,7,20.0,2024-12-01,0
3714-NTNFO,49,84.5,3906.7,monthly,Electronic check,1,0,0,0,1,12,10,0,8,29.9,2024-12-01,0
3597-MVHJT,27,95.6,2595.25,monthly,Bank transfer (automatic),1,0,0,0,2,21,4,0,12,-3.7,2024-12-01,0
7442-YGZFK,1,49.8,49.8,monthly,Credit card (automatic),1,0,0,0,0,20,6,0,12,-5.2,2024-12-01,0
6261-LHRTG,26,54.75,1406.9,monthly,Credit card (automatic),1,0,0,0,2,1,8,1,7,-8.1,2024-12-01,0
4676-WLUHT,54,46.2,2431.95,biennial,Bank transfer (automatic),0,0,0,0,3,14,10,0,0,26.0,2024-12-01,0
3584-WKTTW,51,111.55,5720.35,annual,Electronic check,1,0,1,0,5,7,10,0,0,15.3,2024-12-01,0
8849-AYPTR,33,91.25,2964.05,monthly,Electronic check,0,0,1,0,2,24,6,0,8,41.9,2024-12-01,0
1552-TKMXS,42,20.35,869.9,monthly,Credit card (automatic),0,0,1,0,0,21,10,1,33,34.0,2024-12-01,0
0595-ITUDF,64,91.8,5960.5,monthly,Electronic check,1,0,1,1,3,11,7,0,10,-12.9,2024-12-01,0
0042-JVWOJ,26,19.6,471.85,annual,Bank transfer (automatic),1,0,0,0,0,12,1,1,18,-1.9,2024-12-01,0
0374-AACSZ,1,50.15,50.15,monthly,Electronic check,0,0,0,0,1,20,5,0,7,-9.9,2024-12-01,0
2296-DKZFP,65,71.0,4386.2,biennial,Bank transfer (automatic),0,0,1,0,4,5,4,1,8,2.8,2024-12-02,0
7365-BVCJH,1,24.4,24.4,monthly,Electronic check,1,0,0,0,0,3,5,1,43,-7.1,2024-12-02,0
9495-SKLKD,45,95.95,4456.65,monthly,Bank transfer (automatic),1,0,1,1,3,0,6,1,10,1.3,2024-12-02,0
9396-ZSFLL,15,48.85,631.4,monthly,Mailed check,0,0,0,0,0,16,4,0,9,1.0,2024-12-02,0
2890-WFBHU,59,79.85,4786.1,annual,Credit card (automatic),0,0,0,0,5,23,6,1,3,-13.8,2024-12-02,0
5133-POWUA,1,45.8,45.8,monthly,Mailed check,1,0,0,0,0,10,2,1,17,-4.8,2024-12-02,0
1251-STYSZ,4,80.25,303.7,monthly,Electronic check,1,1,0,0,1,23,8,0,11,-9.9,2024-12-02,0
3865-YIOTT,72,106.1,7848.5,annual,Bank transfer (automatic),1,0,1,1,4,23,9,1,38,3.5,2024-12-02,0
0661-WCQNQ,22,56.25,1292.2,annual,Credit card (automatic),1,0,1,0,2,15,6,2,16,-0.2,2024-12-02,0
4726-DLWQN,50,70.35,3454.6,monthly,Bank transfer (automatic),1,1,0,0,3,12,7,1,5,12.2,2024-12-02,0
3733-LSYCE,15,75.35,1114.55,monthly,Bank transfer (automatic),0,0,1,0,1,9,6,2,1,57.5,2024-12-02,0
5214-NLTIT,72,90.8,6511.8,biennial,Credit card (automatic),1,0,1,1,2,4,3,0,23,-1.8,2024-12-02,0
1498-NHTLT,59,86.75,5186.0,biennial,Electronic check,1,0,1,1,6,14,7,0,17,25.4,2024-12-02,0
6574-MCOEH,33,79.15,2531.4,annual,Electronic check,1,0,1,1,4,29,5,0,3,-16.3,2024-12-02,0
8857-CUPFQ,63,19.25,1237.65,biennial,Mailed check,0,0,1,0,0,13,10,0,10,-38.3,2024-12-02,0
3352-ALMCK,40,102.65,4108.15,monthly,Mailed check,1,0,0,0,4,15,5,1,8,-41.0,2024-12-02,0
8161-QYMTT,7,94.1,701.3,monthly,Electronic check,1,0,0,0,2,23,6,0,15,34.9,2024-12-02,0
